"Co","U:0","U:1","U:2","k","nut","omega","p","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","arc_length","Points:0","Points:1","Points:2"
8.1837,5.2941e-05,0.0018221,0.0026882,1.1347e-06,0,1693.9,0.0019409,1.0696e-06,-8.4887e-06,-1.2366e-05,0.12698,0.54596,0.2367,-0.013819,0.025
7.2802,-1.5316e-05,0.0011753,0.0027302,1.1628e-06,0,1534.4,0.0019473,1.3973e-06,-5.2629e-06,-1.1965e-05,0.13495,0.54654,0.23664,-0.014404,0.025
6.1851,-8.8404e-05,0.00045999,0.0026951,1.1782e-06,0,1419.1,0.0019512,1.7085e-06,-2.0572e-06,-1.1364e-05,0.14125,0.54714,0.23659,-0.014997,0.025
5.6517,-0.00016904,-0.00029916,0.0025946,1.2189e-06,0,1320.7,0.0019527,2.0186e-06,1.0948e-06,-1.056e-05,0.14892,0.54774,0.23654,-0.015596,0.025
6.1808,-0.0002472,-0.0010844,0.0024213,1.2843e-06,0,1232.3,0.0019519,2.2707e-06,4.138e-06,-9.5237e-06,0.15826,0.54834,0.23649,-0.016194,0.025
7.1797,-0.00032878,-0.0018644,0.0021798,1.3893e-06,0,1148.9,0.0019489,2.4986e-06,6.9515e-06,-8.2837e-06,0.17047,0.54894,0.23644,-0.016788,0.025
8.0321,-0.00040423,-0.0026182,0.0018689,1.5204e-06,0,1069.3,0.0019439,2.6511e-06,9.4742e-06,-6.8577e-06,0.18485,0.54952,0.23639,-0.017372,0.025
8.6392,-0.00046427,-0.0033026,0.0014916,1.6699e-06,0,993.1,0.0019374,2.7664e-06,1.1552e-05,-5.2814e-06,0.20103,0.5501,0.23633,-0.017947,0.025
8.4577,-0.00052136,-0.0040465,0.001046,1.8297e-06,0,919.18,0.0019299,2.5411e-06,1.3687e-05,-3.5654e-06,0.21873,0.55067,0.23629,-0.01851,0.025
9.4941,-0.0004714,-0.0041475,0.00044665,1.3892e-06,0,1270.1,0.0019191,2.3843e-06,1.6115e-05,-1.5296e-06,0.16997,0.55123,0.23624,-0.019067,0.025
9.7463,-0.0003336,-0.0034657,-0.00011237,6.9403e-07,0,2432.1,0.0019077,2.0039e-06,1.8534e-05,8.0898e-07,0.087212,0.55178,0.23619,-0.019621,0.025
8.7289,-0.00033828,-0.0035254,-0.0005445,6.5893e-07,0,2645,0.0018953,2.099e-06,1.99e-05,2.9869e-06,0.079098,0.55234,0.23614,-0.020178,0.025
9.5536,-0.00043025,-0.0041737,-0.0010383,9.1437e-07,0,1899.1,0.0018812,2.6822e-06,2.0206e-05,4.9994e-06,0.10797,0.55291,0.23609,-0.020742,0.025
10.85,-0.00046984,-0.0045779,-0.0015755,1.1348e-06,0,1624.6,0.0018685,2.5997e-06,2.0587e-05,7.0711e-06,0.12963,0.55348,0.23604,-0.021315,0.025
12.135,-0.00048367,-0.0048981,-0.0021325,1.354e-06,0,1473.7,0.0018547,2.4907e-06,2.1006e-05,9.1376e-06,0.14858,0.55407,0.23599,-0.021897,0.025
13.405,-0.000493,-0.0051596,-0.0027065,1.5906e-06,0,1363.5,0.00184,2.3829e-06,2.1289e-05,1.1164e-05,0.1674,0.55466,0.23594,-0.022487,0.025
14.67,-0.00049869,-0.0053669,-0.0032901,1.8501e-06,0,1269.5,0.001825,2.2777e-06,2.1372e-05,1.3101e-05,0.18711,0.55525,0.23589,-0.023079,0.025
15.919,-0.0005007,-0.0055261,-0.0038761,2.1356e-06,0,1184.1,0.0018102,2.1634e-06,2.1257e-05,1.4911e-05,0.20816,0.55584,0.23584,-0.023669,0.025
17.104,-0.00049988,-0.0056458,-0.0044585,2.4488e-06,0,1102.6,0.0017959,2.0188e-06,2.0969e-05,1.6555e-05,0.23103,0.55643,0.23578,-0.024251,0.025
18.077,-0.00048412,-0.0056905,-0.005036,2.8012e-06,0,1021.2,0.0017822,1.8857e-06,2.0359e-05,1.7999e-05,0.25681,0.557,0.23573,-0.024824,0.025
18.332,-0.00046612,-0.0058294,-0.0055996,3.2221e-06,0,943.55,0.0017705,1.4194e-06,2.0059e-05,1.9247e-05,0.28652,0.55757,0.23568,-0.025388,0.025
19.478,-0.00040076,-0.00526,-0.0052176,2.6694e-06,0,1304.4,0.0017564,1.2854e-06,2.0639e-05,2.0446e-05,0.23272,0.55813,0.23564,-0.025944,0.025
17.534,-0.00024204,-0.0039245,-0.0041058,1.4629e-06,0,2504.6,0.0017434,6.5104e-07,2.1224e-05,2.2288e-05,0.12498,0.55869,0.23559,-0.026499,0.025
14.484,-0.00020062,-0.0035979,-0.0040947,1.2698e-06,0,2730.9,0.0017321,5.468e-07,2.0738e-05,2.3543e-05,0.10806,0.55924,0.23554,-0.027055,0.025
15.188,-0.00027903,-0.0039682,-0.0048774,1.6877e-06,0,1963.8,0.0017206,1.3764e-06,1.9573e-05,2.4082e-05,0.1443,0.55981,0.23549,-0.027619,0.025
16.085,-0.00030659,-0.004106,-0.0054442,2.0427e-06,0,1678.4,0.0017126,1.4005e-06,1.8792e-05,2.4926e-05,0.17118,0.56039,0.23544,-0.028193,0.025
16.779,-0.00030995,-0.0042283,-0.0058421,2.3509e-06,0,1520.8,0.0017051,1.3803e-06,1.8442e-05,2.5483e-05,0.19278,0.56097,0.23539,-0.028778,0.025
17.42,-0.00031406,-0.0043592,-0.0061629,2.6493e-06,0,1406.6,0.0016981,1.3606e-06,1.8282e-05,2.586e-05,0.21276,0.56157,0.23534,-0.029372,0.025
18.068,-0.00032211,-0.0044985,-0.0064447,2.9459e-06,0,1308.7,0.0016919,1.3493e-06,1.8197e-05,2.6089e-05,0.2326,0.56217,0.23528,-0.02997,0.025
18.73,-0.00032963,-0.0046435,-0.0066966,3.2378e-06,0,1219.5,0.0016865,1.335e-06,1.8136e-05,2.6172e-05,0.25261,0.56277,0.23523,-0.030568,0.025
19.421,-0.00033467,-0.0047977,-0.0069248,3.532e-06,0,1136.9,0.001682,1.314e-06,1.81e-05,2.6135e-05,0.27326,0.56337,0.23518,-0.031162,0.025
20.056,-0.00033394,-0.0049581,-0.0071249,3.8144e-06,0,1060.2,0.0016783,1.2298e-06,1.8089e-05,2.5971e-05,0.29408,0.56395,0.23513,-0.031747,0.025
20.52,-0.00030863,-0.005062,-0.0073039,4.0786e-06,0,985.2,0.0016751,1.1278e-06,1.7856e-05,2.5664e-05,0.3155,0.56453,0.23508,-0.032321,0.025
20.32,-0.00025525,-0.0053513,-0.0074498,4.3628e-06,0,911.76,0.0016742,5.0878e-07,1.8115e-05,2.5179e-05,0.3392,0.5651,0.23503,-0.032885,0.025
20.304,-0.00023301,-0.0048406,-0.0063921,3.362e-06,0,1259,0.0016684,5.6282e-07,1.8444e-05,2.4396e-05,0.2657,0.56565,0.23498,-0.033442,0.025
17.145,-0.0001262,-0.0034781,-0.0045967,1.6533e-06,0,2405,0.001664,-1.2088e-07,1.8321e-05,2.4286e-05,0.13544,0.56621,0.23493,-0.033996,0.025
13.764,-9.6908e-05,-0.0031909,-0.0042471,1.2936e-06,0,2615.2,0.0016637,-3.3576e-07,1.7974e-05,2.3954e-05,0.11141,0.56677,0.23488,-0.034552,0.025
14.185,-0.00021852,-0.003577,-0.0047658,1.6064e-06,0,1879.1,0.0016619,8.7312e-07,1.7222e-05,2.3038e-05,0.1439,0.56734,0.23483,-0.035116,0.025
14.51,-0.00025265,-0.0037029,-0.0050087,1.7847e-06,0,1607.4,0.0016628,9.2353e-07,1.6601e-05,2.2448e-05,0.16346,0.56791,0.23478,-0.035689,0.025
14.484,-0.00024002,-0.0037509,-0.005056,1.8577e-06,0,1459.7,0.0016636,7.6551e-07,1.6067e-05,2.1602e-05,0.17486,0.5685,0.23473,-0.036272,0.025
14.282,-0.00022169,-0.0037339,-0.0050192,1.8684e-06,0,1352.1,0.0016647,5.6383e-07,1.54e-05,2.0637e-05,0.18216,0.56909,0.23468,-0.036861,0.025
14.001,-0.0002029,-0.00365,-0.0049482,1.8355e-06,0,1257.3,0.0016665,3.6691e-07,1.4521e-05,1.9616e-05,0.18721,0.56968,0.23463,-0.037453,0.025
13.692,-0.00018149,-0.0035129,-0.0048635,1.776e-06,0,1168.6,0.001669,1.867e-07,1.3479e-05,1.8584e-05,0.191,0.57027,0.23458,-0.038043,0.025
13.326,-0.00015701,-0.0033294,-0.004769,1.6926e-06,0,1086.1,0.0016722,6.335e-09,1.233e-05,1.7565e-05,0.19338,0.57086,0.23453,-0.038626,0.025
12.834,-0.00012018,-0.0030823,-0.0046694,1.5988e-06,0,1008.2,0.0016759,-1.5376e-07,1.1014e-05,1.6566e-05,0.19508,0.57143,0.23448,-0.039198,0.025
12.022,-8.6311e-05,-0.0028798,-0.0045385,1.4758e-06,0,934.1,0.0016809,-5.0174e-07,9.8708e-06,1.5495e-05,0.19462,0.572,0.23443,-0.039762,0.025
10.994,-7.9278e-05,-0.0021802,-0.0037641,9.8218e-07,0,1292.8,0.0016843,-1.9824e-07,8.2869e-06,1.4505e-05,0.14147,0.57256,0.23438,-0.040318,0.025
8.2509,-9.0777e-06,-0.0012515,-0.002657,4.1504e-07,0,2481.1,0.0016888,-5.4208e-07,6.6795e-06,1.4213e-05,0.066836,0.57311,0.23433,-0.040871,0.025
6.0792,1.4603e-05,-0.0010304,-0.0024333,2.9896e-07,0,2699.3,0.0016951,-8.3518e-07,5.8818e-06,1.3922e-05,0.052699,0.57367,0.23428,-0.041425,0.025
6.0796,1.4334e-05,-0.0010304,-0.0024343,2.9915e-07,0,2696.4,0.0016951,-8.3225e-07,5.8786e-06,1.3919e-05,0.052749,0.57367,0.23428,-0.041427,0.025
6.1903,-5.8048e-05,-0.0010418,-0.0027102,3.5036e-07,0,1935.3,0.0016999,-4.5179e-08,5.0297e-06,1.329e-05,0.066192,0.57423,0.23423,-0.041985,0.025
6.302,-0.00010123,-0.00095312,-0.0028557,3.7635e-07,0,1655.1,0.001705,3.0868e-07,4.231e-06,1.2978e-05,0.07397,0.5748,0.23418,-0.042552,0.025
6.7455,-0.00017682,-0.00097415,-0.0030064,4.1439e-07,0,1503.4,0.0017098,9.4476e-07,4.0043e-06,1.3026e-05,0.081387,0.57538,0.23413,-0.043125,0.025
6.7471,-0.0001771,-0.00097423,-0.003007,4.1453e-07,0,1502.8,0.0017098,9.4713e-07,4.0034e-06,1.3027e-05,0.081415,0.57538,0.23413,-0.043128,0.025
8.0976,-0.00035252,-0.0012097,-0.003263,5.0988e-07,0,1404.4,0.0017134,2.5055e-06,4.5369e-06,1.367e-05,0.093244,0.57596,0.23408,-0.043711,0.025
10.94,-0.00081273,-0.002302,-0.0036171,7.8496e-07,0,1375.4,0.0017158,5.9841e-06,9.2131e-06,1.5034e-05,0.11594,0.57655,0.23403,-0.0443,0.025
11.644,-0.00075668,-0.0036726,-0.003238,1.1221e-06,0,1584,0.0017045,5.0791e-06,2.2344e-05,1.4279e-05,0.12847,0.57695,0.23399,-0.044697,0.025
11.997,-0.00072856,-0.0043605,-0.0030478,1.2912e-06,0,1688.6,0.0016988,4.6249e-06,2.8934e-05,1.3899e-05,0.13477,0.57715,0.23398,-0.044895,0.025
37.507,0.0095002,-0.0037718,-0.001677,9.4898e-06,0,3251.5,0.0016177,-7.2727e-05,2.6811e-05,9.9017e-06,0.22138,0.57775,0.23392,-0.045495,0.025
58.715,0.022173,-0.0024888,-0.0016053,2.3387e-05,0,3224.8,0.0016849,-0.00013455,1.429e-05,9.3024e-06,0.43542,0.57817,0.23351,-0.045459,0.025
64.03,0.025348,-0.0021674,-0.0015874,2.6869e-05,0,3218.1,0.0017017,-0.00015004,1.1153e-05,9.1524e-06,0.48906,0.57827,0.23341,-0.04545,0.025
65.057,0.032022,-0.0026518,-0.0023025,3.8095e-05,0,1743.9,0.001896,-0.00014872,1.3054e-05,1.0684e-05,0.72888,0.57879,0.23289,-0.045405,0.025
66.02,0.033354,-0.0029167,-0.0025849,4.1216e-05,0,1486.3,0.0019805,-0.00014339,1.2204e-05,1.1057e-05,0.81828,0.57933,0.23236,-0.045359,0.025
66.292,0.034408,-0.0028473,-0.0027276,4.3357e-05,0,1361.8,0.0020441,-0.00014184,1.1163e-05,1.1157e-05,0.8765,0.57988,0.23181,-0.045311,0.025
66.737,0.035206,-0.0028537,-0.0028336,4.4883e-05,0,1267.4,0.002095,-0.00013997,1.0585e-05,1.1164e-05,0.92449,0.58045,0.23124,-0.045262,0.025
67.613,0.036005,-0.0027937,-0.0029681,4.5953e-05,0,1183.8,0.0021449,-0.00013854,9.7462e-06,1.1253e-05,0.96799,0.58103,0.23067,-0.045212,0.025
68.863,0.036623,-0.002564,-0.0032395,4.6117e-05,0,1108,0.0021991,-0.00013671,8.1337e-06,1.174e-05,1.0024,0.58161,0.23009,-0.045161,0.025
68.878,0.036636,-0.0025509,-0.0032493,4.6084e-05,0,1106.2,0.0022003,-0.00013665,8.0614e-06,1.176e-05,1.0028,0.58162,0.23007,-0.04516,0.025
69.429,0.037093,-0.0020616,-0.0036121,4.4841e-05,0,1040.6,0.0022466,-0.00013443,5.3645e-06,1.2513e-05,1.0195,0.58219,0.2295,-0.04511,0.025
67.67,0.037253,-0.0015916,-0.0035052,4.0851e-05,0,1001.5,0.0022447,-0.00013192,2.4923e-06,1.2027e-05,0.99036,0.58278,0.22892,-0.045059,0.025
80.476,0.034059,-0.001599,-0.0023792,3.0392e-05,0,1262.6,0.0021796,-0.00013023,2.3004e-06,9.001e-06,0.79753,0.58343,0.22827,-0.045003,0.025
81.565,0.033922,-0.0016114,-0.0023499,2.9993e-05,0,1275.2,0.0021778,-0.00013043,2.476e-06,8.9325e-06,0.78844,0.58346,0.22824,-0.045001,0.025
74.58,0.02478,-0.00092025,-0.001409,1.962e-05,0,2469.9,0.0021511,-0.00012864,-9.0411e-07,7.3073e-06,0.46874,0.58421,0.2275,-0.044936,0.025
73.415,0.024215,-0.0008514,-0.0013793,1.9136e-05,0,2543.9,0.0021509,-0.00012844,-1.3497e-06,7.3237e-06,0.45157,0.58423,0.22747,-0.044934,0.025
48.19,0.023295,-0.0012866,-0.001515,2.1186e-05,0,2394,0.0022094,-0.00012502,3.343e-06,8.5267e-06,0.4685,0.58489,0.22682,-0.044877,0.025
49.452,0.026063,-0.0020709,-0.0023325,2.5632e-05,0,1826.6,0.0022936,-0.00012365,9.5333e-06,1.1119e-05,0.58305,0.58549,0.22622,-0.044825,0.025
51.079,0.027261,-0.002308,-0.0025358,2.8201e-05,0,1584.9,0.0023388,-0.00012097,9.9674e-06,1.1204e-05,0.65521,0.58609,0.22562,-0.044773,0.025
52.826,0.028468,-0.0024155,-0.0026691,3.0783e-05,0,1442.3,0.0023755,-0.00012066,1.009e-05,1.1252e-05,0.71731,0.5867,0.22502,-0.044721,0.025
53.702,0.028955,-0.0024488,-0.0027015,3.1874e-05,0,1394,0.0023886,-0.0001206,1.0038e-05,1.1188e-05,0.74304,0.58697,0.22475,-0.044697,0.025
54.796,0.029563,-0.0024904,-0.0027421,3.3236e-05,0,1333.6,0.002405,-0.00012053,9.9741e-06,1.1108e-05,0.77515,0.5873,0.22441,-0.044668,0.025
57.092,0.030723,-0.0025223,-0.0028304,3.5655e-05,0,1239.4,0.0024314,-0.00012086,9.6136e-06,1.1041e-05,0.83297,0.5879,0.22381,-0.044616,0.025
59.721,0.031811,-0.0024622,-0.0029451,3.7382e-05,0,1153,0.0024616,-0.00012096,8.659e-06,1.1049e-05,0.88442,0.5885,0.22322,-0.044564,0.025
62.333,0.032729,-0.0021833,-0.0030552,3.8229e-05,0,1071.2,0.0025037,-0.00012035,6.8607e-06,1.1008e-05,0.92804,0.58909,0.22264,-0.044514,0.025
63.724,0.033835,-0.0016986,-0.0030767,3.8002e-05,0,988.09,0.0025262,-0.0001194,4.5068e-06,1.068e-05,0.96355,0.58966,0.22206,-0.044464,0.025
61.736,0.035204,-0.0015793,-0.0029332,3.4671e-05,0,903.95,0.0024687,-0.00011801,2.0699e-06,9.8739e-06,0.96071,0.59021,0.22151,-0.044416,0.025
75.168,0.032427,-0.0018557,-0.0024415,2.5417e-05,0,1244.6,0.0024219,-0.00012357,5.619e-06,9.3068e-06,0.73661,0.59075,0.22098,-0.04437,0.025
71.036,0.023269,-0.0008233,-0.0017556,1.6064e-05,0,2422.9,0.0023808,-0.00012129,-1.4437e-06,9.0302e-06,0.42142,0.59129,0.22044,-0.044323,0.025
48.908,0.020516,-0.00062575,-0.0017379,1.6712e-05,0,2670.4,0.0023977,-0.0001158,-2.3998e-06,9.6144e-06,0.39626,0.59185,0.21989,-0.044275,0.025
46.496,0.02376,-0.0018088,-0.0021563,2.1232e-05,0,1935.3,0.0024826,-0.00011562,8.6827e-06,1.0513e-05,0.51572,0.59242,0.21931,-0.044225,0.025
47.319,0.024814,-0.0021056,-0.0023393,2.3562e-05,0,1656.7,0.0025187,-0.0001125,9.2786e-06,1.0563e-05,0.58573,0.59301,0.21872,-0.044174,0.025
48.729,0.026096,-0.0022478,-0.0024299,2.6095e-05,0,1500.4,0.002548,-0.00011277,9.7357e-06,1.0452e-05,0.64739,0.59361,0.21813,-0.044122,0.025
50.489,0.027218,-0.0023587,-0.0024833,2.8464e-05,0,1384.9,0.0025706,-0.00011304,9.8139e-06,1.026e-05,0.70377,0.59422,0.21753,-0.04407,0.025
52.534,0.028413,-0.0024338,-0.0025264,3.097e-05,0,1286.4,0.0025918,-0.00011379,9.7225e-06,1.0055e-05,0.7618,0.59482,0.21692,-0.044017,0.025
54.838,0.029591,-0.0024495,-0.0025907,3.3045e-05,0,1198.2,0.0026137,-0.00011457,9.268e-06,9.9193e-06,0.81545,0.59542,0.21632,-0.043965,0.025
55.535,0.029911,-0.0023998,-0.0026415,3.3408e-05,0,1174.4,0.0026217,-0.00011472,8.8615e-06,9.9759e-06,0.8286,0.5956,0.21614,-0.043949,0.025
57.163,0.030657,-0.002284,-0.0027599,3.4258e-05,0,1118.7,0.0026403,-0.00011508,7.9126e-06,1.0108e-05,0.8593,0.59602,0.21572,-0.043913,0.025
58.545,0.03154,-0.0018374,-0.0030113,3.4449e-05,0,1050.2,0.0026645,-0.00011495,5.2645e-06,1.0565e-05,0.88917,0.59662,0.21513,-0.043862,0.025
57.977,0.032068,-0.0014255,-0.0028829,3.2415e-05,0,1010.3,0.0026527,-0.00011406,2.685e-06,1.0017e-05,0.87815,0.59721,0.21454,-0.04381,0.025
70.871,0.029679,-0.0015267,-0.0020237,2.4351e-05,0,1259.8,0.0025804,-0.00011329,3.0726e-06,7.6137e-06,0.7142,0.59786,0.2139,-0.043754,0.025
72.677,0.029534,-0.0015469,-0.0019903,2.386e-05,0,1280.5,0.0025772,-0.00011379,3.3852e-06,7.5347e-06,0.70146,0.5979,0.21385,-0.043751,0.025
67.139,0.021941,-0.00082537,-0.0013428,1.5416e-05,0,2424.7,0.002535,-0.00011222,-7.0542e-07,6.7929e-06,0.42235,0.59861,0.21315,-0.043689,0.025
65.593,0.02113,-0.00070844,-0.0013043,1.4746e-05,0,2540.3,0.0025338,-0.00011176,-1.4729e-06,6.8535e-06,0.39729,0.59865,0.2131,-0.043685,0.025
42.135,0.020239,-0.0010393,-0.0013394,1.6145e-05,0,2400.8,0.0025657,-0.00010874,2.236e-06,7.5825e-06,0.40819,0.5993,0.21246,-0.043629,0.025
43.221,0.022847,-0.0018098,-0.0020349,1.9934e-05,0,1834.9,0.0026261,-0.00010859,8.3809e-06,9.7192e-06,0.51289,0.59991,0.21185,-0.043577,0.025
44.967,0.024036,-0.0020606,-0.0021837,2.2272e-05,0,1591.7,0.002654,-0.00010688,9.0271e-06,9.6598e-06,0.58086,0.60051,0.21125,-0.043524,0.025
46.839,0.025283,-0.0021835,-0.0022858,2.472e-05,0,1447.7,0.0026758,-0.00010736,9.2916e-06,9.648e-06,0.6414,0.60112,0.21065,-0.043472,0.025
48.925,0.026447,-0.002277,-0.0023367,2.7126e-05,0,1337.6,0.0026925,-0.00010799,9.3075e-06,9.4752e-06,0.69902,0.60173,0.21004,-0.043419,0.025
50.706,0.027378,-0.0023166,-0.0023834,2.9016e-05,0,1266.1,0.0027038,-0.00010879,9.1341e-06,9.3965e-06,0.74358,0.60218,0.20959,-0.04338,0.025
51.295,0.027686,-0.0023297,-0.0023989,2.9642e-05,0,1242.4,0.0027076,-0.00010905,9.0768e-06,9.3705e-06,0.75833,0.60233,0.20944,-0.043367,0.025
53.977,0.028863,-0.0022942,-0.0024814,3.1659e-05,0,1155.3,0.0027272,-0.00010988,8.2771e-06,9.3233e-06,0.81287,0.60293,0.20884,-0.043315,0.025
56.679,0.029882,-0.0020537,-0.0025635,3.2828e-05,0,1072.3,0.0027581,-0.00010996,6.6595e-06,9.2434e-06,0.85931,0.60352,0.20826,-0.043264,0.025
58.337,0.031093,-0.0016268,-0.0025735,3.3203e-05,0,988.27,0.0027724,-0.00010974,4.5484e-06,8.9375e-06,0.90044,0.60409,0.20769,-0.043215,0.025
56.737,0.03256,-0.0015408,-0.0024394,3.0859e-05,0,904.23,0.0027184,-0.00010915,2.3334e-06,8.2532e-06,0.90615,0.60464,0.20714,-0.043167,0.025
69.337,0.030044,-0.0018189,-0.0019999,2.2549e-05,0,1247.2,0.0026721,-0.00011456,5.8928e-06,7.6448e-06,0.69322,0.60518,0.2066,-0.04312,0.025
65.593,0.021469,-0.00079843,-0.0014069,1.3819e-05,0,2431,0.0026248,-0.0001121,-1.0806e-06,7.2683e-06,0.39042,0.60572,0.20606,-0.043074,0.025
45.109,0.018955,-0.00055266,-0.0014025,1.4318e-05,0,2677.7,0.0026318,-0.00010715,-2.5207e-06,7.7908e-06,0.36629,0.60627,0.20551,-0.043026,0.025
43.037,0.021947,-0.001623,-0.0017603,1.8248e-05,0,1966.4,0.0027007,-0.00010743,7.5153e-06,8.6094e-06,0.47549,0.60683,0.20496,-0.042978,0.025
42.95,0.022072,-0.0016677,-0.0017752,1.8412e-05,0,1936.7,0.0027036,-0.00010744,7.9345e-06,8.6434e-06,0.48005,0.60685,0.20494,-0.042976,0.025
43.866,0.023109,-0.0019669,-0.0019522,2.0574e-05,0,1655.4,0.0027311,-0.00010472,8.6325e-06,8.7943e-06,0.54745,0.60744,0.20435,-0.042925,0.025
45.376,0.024376,-0.0021088,-0.0020488,2.2963e-05,0,1498,0.0027532,-0.00010528,9.1271e-06,8.7857e-06,0.60764,0.60804,0.20376,-0.042873,0.025
47.253,0.025509,-0.0022151,-0.0021093,2.5237e-05,0,1382,0.0027689,-0.00010586,9.2155e-06,8.6872e-06,0.66322,0.60864,0.20315,-0.042821,0.025
49.48,0.026731,-0.0022872,-0.0021593,2.7666e-05,0,1282.6,0.0027829,-0.00010694,9.097e-06,8.5662e-06,0.72093,0.60924,0.20256,-0.042769,0.025
52.054,0.027892,-0.0022883,-0.0022044,2.9659e-05,0,1191.8,0.0028018,-0.0001078,8.4956e-06,8.4288e-06,0.77449,0.60984,0.20196,-0.042717,0.025
54.668,0.028884,-0.0020816,-0.0022368,3.0824e-05,0,1105.8,0.0028324,-0.00010793,7.0713e-06,8.2407e-06,0.81983,0.61042,0.20138,-0.042667,0.025
55.959,0.029997,-0.0016356,-0.0022302,3.1247e-05,0,1021.8,0.0028489,-0.00010772,4.796e-06,7.9064e-06,0.85885,0.61099,0.20081,-0.042617,0.025
53.763,0.031189,-0.0014911,-0.0021468,2.9166e-05,0,943.07,0.0028033,-0.00010684,2.2878e-06,7.3119e-06,0.86247,0.61155,0.20025,-0.042569,0.025
64.217,0.028606,-0.0017709,-0.0018832,2.1215e-05,0,1310,0.0027578,-0.00011178,5.9057e-06,7.361e-06,0.65612,0.61211,0.1997,-0.042521,0.025
61.15,0.020462,-0.00079654,-0.00141,1.2714e-05,0,2546.5,0.0027049,-0.00010952,-8.9355e-07,7.5489e-06,0.36575,0.61266,0.19915,-0.042473,0.025
43.392,0.018163,-0.00049453,-0.0013539,1.3103e-05,0,2792.5,0.0027065,-0.00010487,-2.8087e-06,7.7589e-06,0.34333,0.61322,0.1986,-0.042424,0.025
41.669,0.021182,-0.0015759,-0.0016645,1.6924e-05,0,2009,0.0027708,-0.00010501,7.451e-06,8.2477e-06,0.45188,0.61378,0.19803,-0.042374,0.025
42.42,0.022166,-0.0018967,-0.0018108,1.8891e-05,0,1715.3,0.0027945,-0.00010224,8.4034e-06,8.3074e-06,0.51526,0.61436,0.19745,-0.042323,0.025
43.594,0.023348,-0.0020384,-0.0018965,2.1044e-05,0,1552,0.0028136,-0.00010263,8.9199e-06,8.2806e-06,0.57144,0.61496,0.19686,-0.042271,0.025
45.124,0.024389,-0.0021542,-0.0019471,2.3116e-05,0,1430.8,0.0028278,-0.00010297,9.0767e-06,8.1666e-06,0.62373,0.61556,0.19626,-0.042219,0.025
46.983,0.025525,-0.0022409,-0.0019839,2.5433e-05,0,1326.7,0.0028414,-0.00010381,9.1078e-06,8.0161e-06,0.67953,0.61616,0.19566,-0.042166,0.025
49.12,0.026715,-0.0022932,-0.0020164,2.7797e-05,0,1232.8,0.0028538,-0.00010483,8.8862e-06,7.8581e-06,0.73713,0.61676,0.19506,-0.042113,0.025
51.507,0.02787,-0.0022487,-0.0020402,2.9727e-05,0,1146.8,0.00287,-0.00010575,8.0455e-06,7.6811e-06,0.79051,0.61736,0.19447,-0.042061,0.025
53.887,0.028877,-0.0019908,-0.0020374,3.0873e-05,0,1065.4,0.0028967,-0.00010598,6.2987e-06,7.4172e-06,0.83595,0.61795,0.19388,-0.042009,0.025
55.793,0.030036,-0.0015549,-0.001997,3.1287e-05,0,982.43,0.0029084,-0.00010571,4.2031e-06,7.007e-06,0.87661,0.61852,0.19331,-0.041958,0.025
55.08,0.031586,-0.0015143,-0.0019239,2.9286e-05,0,893.88,0.0028516,-0.00010519,2.3988e-06,6.4557e-06,0.88807,0.61907,0.19276,-0.04191,0.025
67.837,0.02933,-0.001824,-0.0017272,2.159e-05,0,1223.5,0.0028049,-0.00011079,6.0181e-06,6.5883e-06,0.68455,0.6196,0.19223,-0.041863,0.025
63.988,0.020925,-0.00079369,-0.0013117,1.3173e-05,0,2385.4,0.0027603,-0.00010815,-1.0518e-06,6.8308e-06,0.38503,0.62014,0.1917,-0.041817,0.025
43.386,0.018386,-0.00053828,-0.0012663,1.3516e-05,0,2632.2,0.0027655,-0.00010306,-2.5379e-06,7.0846e-06,0.35878,0.62069,0.19115,-0.041768,0.025
41.182,0.021427,-0.0016513,-0.0015684,1.741e-05,0,1908.2,0.0028328,-0.00010352,7.7774e-06,7.5779e-06,0.47025,0.62127,0.19057,-0.041717,0.025
42.151,0.022444,-0.001942,-0.0017044,1.9492e-05,0,1631.1,0.0028575,-0.00010097,8.4202e-06,7.6298e-06,0.5368,0.62186,0.18998,-0.041665,0.025
43.685,0.023694,-0.0020787,-0.0017866,2.18e-05,0,1475.3,0.002877,-0.00010156,8.8818e-06,7.6099e-06,0.59659,0.62246,0.18938,-0.041612,0.025
45.58,0.024816,-0.0021857,-0.0018426,2.4014e-05,0,1360.1,0.0028905,-0.00010217,8.985e-06,7.5373e-06,0.65214,0.62307,0.18878,-0.041559,0.025
46.325,0.025221,-0.0022097,-0.001858,2.4806e-05,0,1327.2,0.0028945,-0.00010254,8.945e-06,7.5057e-06,0.67144,0.62327,0.18858,-0.041542,0.025
47.811,0.026029,-0.0022575,-0.0018886,2.6385e-05,0,1261.5,0.0029025,-0.00010328,8.8652e-06,7.4427e-06,0.70988,0.62367,0.18818,-0.041506,0.025
50.37,0.027174,-0.002263,-0.001928,2.8336e-05,0,1172.2,0.002919,-0.00010416,8.2994e-06,7.3313e-06,0.76336,0.62426,0.18759,-0.041454,0.025
52.945,0.028159,-0.0020621,-0.0019537,2.9512e-05,0,1087.6,0.0029472,-0.00010436,6.9237e-06,7.1686e-06,0.8089,0.62485,0.18701,-0.041403,0.025
